Record_ID,Store_Name,Store_Street_Address,City,State,Zip_Code,County,Store_Type,Latitude,Longitude,ObjectId
1627714,Iyanu African Caribbean Marketplace ,2154 N Collins St,Arlington,TX,76011,TARRANT,Grocery Store,32.768894,-97.098106,1682
1630778,Sana Restaurant And Halal Grocery,5941 Watauga Rd,Watauga,TX,76148,TARRANT,Grocery Store,32.861015,-97.252441,1684
1199326,Victory Tropical Market Inc,415 N Main St,Euless,TX,76039,TARRANT,Grocery Store,32.842609,-97.082672,2703
244254,Whole Foods Market 10098,801 E Lamar Blvd,Arlington,TX,76011,TARRANT,Super Store,32.766853,-97.099075,3542
236330,Target Store 1765,8000 Denton Hwy,Watauga,TX,76148,TARRANT,Super Store,32.889248,-97.256554,4465
271095,ALBERTSONS 4102,1201 N Saginaw Blvd,Saginaw,TX,76179,TARRANT,Supermarket,32.879471,-97.382286,4556
288794,Albertsons 3042,6220 US 287 Hwy,Arlington,TX,76001,TARRANT,Supermarket,32.645744,-97.185524,5307
258523,HEB Central Market 545,4651 West Fwy,Fort Worth,TX,76107,TARRANT,Supermarket,32.729759,-97.389168,6056
260425,TOM THUMB  3658,2755 N Collins St,Arlington,TX,76006,TARRANT,Supermarket,32.783237,-97.093445,6307
261606,MID-CITIES AFRICAN MARKET,504 E Pipeline Rd,Hurst,TX,76053,TARRANT,Grocery Store,32.822861,-97.162018,6446
264103,Walmart Supercenter 807,6401 NE Loop 820,North Richland Hills,TX,76180,TARRANT,Super Store,32.840721,-97.24733,6496
298194,KROGER 851,2210 S Fielder Rd,Arlington,TX,76013,TARRANT,Super Store,32.708061,-97.132011,9174
331747,Walmart 3274,9101 N Tarrant Pkwy,North Richland Hills,TX,76182,TARRANT,Super Store,32.906235,-97.189667,9965
1576929,Lusu African Market,2009 Pipeline Rd E,Bedford,TX,76022,TARRANT,Other,32.822479,-97.134979,10513
349400,Fiesta Mart 67,421 W Bolt St,Fort Worth,TX,76110,TARRANT,Super Store,32.687119,-97.328537,10769
319685,KROGER  224,3510 Altamesa Blvd,Fort Worth,TX,76133,TARRANT,Super Store,32.651592,-97.366524,12516
299974,TOM THUMB  3625,302 S Park Blvd,Grapevine,TX,76051,TARRANT,Supermarket,32.939606,-97.09874,12756
241949,ALBERTSONS 4151,4400 Western Center Blvd,Fort Worth,TX,76137,TARRANT,Supermarket,32.860954,-97.29155,12909
266459,Albertsons 0070,4000 Glade Rd,Colleyville,TX,76034,TARRANT,Supermarket,32.881447,-97.101387,13902
455874,NGUYEN LOI ORIENTAL SUPERMARKET,5302 E Belknap St,Haltom City,TX,76117,TARRANT,Super Store,32.795826,-97.269936,14805
411840,Vietnam Plaza Supermarket,4101 E Belknap St,Haltom City,TX,76111,TARRANT,Supermarket,32.783661,-97.286949,15066
411961,Walmart Supercenter 940,6770 Westworth Blvd,Westworth Village,TX,76114,TARRANT,Super Store,32.754028,-97.429878,15076
439138,Albertsons 4290,480 Northwest Pkwy,Azle,TX,76020,TARRANT,Supermarket,32.900166,-97.544899,15185
440020,Foodland Markets #9,1524 NW 25th St,Fort Worth,TX,76164,TARRANT,Super Store,32.789997,-97.36689,15560
331252,INTERNATIONAL FOOD LAND,1729 S Cooper St,Arlington,TX,76010,TARRANT,Grocery Store,32.717083,-97.114166,17275
403443,Walmart SUPERCENTER 5080,1732 Precinct Line Rd,Hurst,TX,76054,TARRANT,Super Store,32.847549,-97.186172,17284
378533,Target Store 1770,5700 Overton Ridge Blvd,Fort Worth,TX,76132,TARRANT,Super Store,32.679203,-97.412865,17825
378548,ALBERTSONS 4272,850 E Loop 820,Fort Worth,TX,76112,TARRANT,Supermarket,32.767315,-97.213463,17827
475398,KROGER 536,6650 North Beach St,Fort Worth,TX,76137,TARRANT,Super Store,32.862961,-97.289169,18085
520255,KROGER  516,976 Keller Pkwy,Keller,TX,76248,TARRANT,Super Store,32.934174,-97.230408,18286
516388,Giza Speciality Foods,2712 Brown Trl,Bedford,TX,76021,TARRANT,Grocery Store,32.850616,-97.160172,18467
481910,Albertsons 1262,1300 Airport Fwy,Bedford,TX,76022,TARRANT,Supermarket,32.838333,-97.149567,19438
389537,Kroger 521,2109 Harwood Rd,Bedford,TX,76021,TARRANT,Super Store,32.85339,-97.1334,20508
428866,KROGER 807,7201 Boulevard 26,North Richland Hills,TX,76180,TARRANT,Super Store,32.825001,-97.226318,20787
429148,TARGET STORE T 1339,1600 W Arbrook Blvd,Arlington,TX,76015,TARRANT,Super Store,32.684803,-97.137039,20896
544207,Kroger 695,5701 W Pleasant Ridge Rd,Arlington,TX,76016,TARRANT,Super Store,32.681637,-97.193626,21030
399318,Albertsons 0106,1155 N Main St,Euless,TX,76039,TARRANT,Supermarket,32.852921,-97.082573,21427
391941,Foodland Market 7,1655 New York Ave,Arlington,TX,76010,TARRANT,Super Store,32.717808,-97.079651,23134
566655,TOM THUMB 2609,612 Grapevine Hwy,Hurst,TX,76054,TARRANT,Supermarket,32.864044,-97.179504,23207
393655,ALBERTSONS  4163,5950 S Cooper St,Arlington,TX,76017,TARRANT,Supermarket,32.649834,-97.134636,23527
394364,La Michoacana Meat Market Dallas 11,1610 E Abram St,Arlington,TX,76010,TARRANT,Supermarket,32.734653,-97.085938,23881
304971,Market Street 1860,5605 Colleyville Blvd,Colleyville,TX,76034,TARRANT,Supermarket,32.889214,-97.146851,23882
595202,Kroger 439,9114 Camp Bowie West Blvd,Fort Worth,TX,76116,TARRANT,Super Store,32.72459,-97.476067,24825
