StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI
TX,Bexar,48029190800,10.5,"( 9.1, 12.0)"
TX,Bexar,48029190901,17.1,"(15.1, 19.3)"
TX,Bexar,48029190902,13.0,"(11.4, 14.8)"
TX,Bexar,48029191003,18.7,"(16.7, 21.0)"
TX,Bexar,48029191004,20.2,"(18.1, 22.3)"
TX,Bexar,48029191005,15.6,"(13.8, 17.7)"
TX,Bexar,48029191006,22.3,"(20.0, 24.6)"
TX,Bexar,48029191101,12.0,"(10.3, 13.7)"
TX,Bexar,48029191102,15.7,"(13.8, 17.8)"
TX,Bexar,48029191201,13.9,"(12.1, 15.8)"
TX,Bexar,48029191202,13.9,"(12.3, 15.7)"
TX,Bexar,48029191303,13.3,"(11.6, 15.2)"
TX,Bexar,48029191304,16.0,"(14.1, 17.9)"
TX,Bexar,48029191405,10.7,"( 9.4, 12.2)"
TX,Bexar,48029191406,11.2,"( 9.7, 12.9)"
TX,Bexar,48029191408,11.2,"( 9.9, 12.6)"
TX,Bexar,48029191409,11.2,"( 9.9, 12.7)"
TX,Bexar,48029191410,10.8,"( 9.5, 12.2)"
TX,Bexar,48029191411,10.9,"( 9.4, 12.4)"
TX,Bexar,48029191412,10.7,"( 9.2, 12.1)"
TX,Bexar,48029191413,10.5,"( 9.2, 12.0)"
TX,Bexar,48029191503,11.2,"( 9.8, 12.6)"
TX,Bexar,48029191504,12.5,"(11.0, 14.2)"
TX,Bexar,48029191505,13.2,"(11.5, 15.1)"
TX,Bexar,48029191506,12.6,"(11.0, 14.3)"
TX,Bexar,48029191701,12.8,"(11.2, 14.5)"
TX,Bexar,48029191702,10.9,"( 9.5, 12.3)"
TX,Bexar,48029191804,10.6,"( 9.2, 12.2)"
TX,Bexar,48029191806,9.3,"( 8.1, 10.8)"
TX,Bexar,48029191807,8.7,"( 7.6, 10.0)"
TX,Bexar,48029191808,9.5,"( 8.3, 10.7)"
TX,Bexar,48029191809,9.8,"( 8.5, 11.2)"
TX,Bexar,48029191810,11.3,"( 9.9, 12.8)"
TX,Bexar,48029191811,9.9,"( 8.7, 11.3)"
TX,Bexar,48029191812,10.0,"( 8.7, 11.4)"
TX,Bexar,48029191813,10.0,"( 8.7, 11.3)"
TX,Bexar,48029191814,10.4,"( 9.0, 11.9)"
TX,Bexar,48029191815,10.5,"( 9.1, 12.0)"
TX,Bexar,48029191816,12.6,"(10.9, 14.5)"
TX,Bexar,48029191818,10.3,"( 8.9, 11.8)"
TX,Bexar,48029191819,10.6,"( 9.3, 11.9)"
TX,Bexar,48029191900,15.2,"(13.4, 17.1)"
TX,Bexar,48029192000,9.1,"( 8.0, 10.3)"
TX,Bexar,48029192100,11.1,"( 9.7, 12.6)"
TX,Bexar,48029192200,11.1,"( 9.8, 12.6)"
TX,Bexar,48029192300,11.5,"(10.0, 13.2)"
TX,Bexar,48029980003,4.9,"( 4.3,  5.5)"
TX,Bexar,48029980100,8.5,"( 7.5,  9.5)"
