StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI
TX,Dallas,48113015001,11.3,"( 9.9, 12.8)"
TX,Dallas,48113015002,13.5,"(11.7, 15.4)"
TX,Dallas,48113015101,17.3,"(15.4, 19.5)"
TX,Dallas,48113015102,16.4,"(14.4, 18.4)"
TX,Dallas,48113015202,10.7,"( 9.4, 12.1)"
TX,Dallas,48113015205,14.2,"(12.6, 16.1)"
TX,Dallas,48113015206,12.1,"(10.5, 13.9)"
TX,Dallas,48113015207,13.7,"(12.0, 15.5)"
TX,Dallas,48113015208,16.5,"(14.6, 18.4)"
TX,Dallas,48113015303,14.0,"(12.4, 16.0)"
TX,Dallas,48113015304,18.1,"(16.3, 20.2)"
TX,Dallas,48113015305,13.4,"(11.8, 15.2)"
TX,Dallas,48113015306,12.3,"(10.9, 14.1)"
TX,Dallas,48113015403,10.7,"( 9.4, 12.3)"
TX,Dallas,48113015404,15.1,"(13.3, 16.9)"
TX,Dallas,48113015405,11.7,"(10.3, 13.2)"
TX,Dallas,48113015406,11.9,"(10.4, 13.6)"
TX,Dallas,48113015500,14.1,"(12.4, 16.1)"
TX,Dallas,48113015600,17.1,"(15.2, 19.1)"
TX,Dallas,48113015700,14.7,"(12.9, 16.6)"
TX,Dallas,48113015900,14.3,"(12.7, 16.1)"
TX,Dallas,48113016001,14.1,"(12.4, 15.9)"
TX,Dallas,48113016002,18.0,"(16.0, 20.3)"
TX,Dallas,48113016100,16.3,"(14.4, 18.1)"
TX,Dallas,48113016201,11.4,"(10.0, 13.0)"
TX,Dallas,48113016203,12.4,"(10.9, 14.1)"
TX,Dallas,48113016204,17.9,"(16.0, 20.1)"
TX,Dallas,48113016301,11.9,"(10.5, 13.5)"
TX,Dallas,48113016302,17.7,"(15.7, 19.8)"
TX,Dallas,48113016406,12.6,"(11.0, 14.2)"
TX,Dallas,48113016407,14.8,"(13.1, 16.7)"
TX,Dallas,48113016409,12.3,"(10.8, 13.9)"
TX,Dallas,48113016410,11.2,"( 9.8, 12.7)"
TX,Dallas,48113016412,11.4,"(10.0, 13.0)"
TX,Dallas,48113016414,10.7,"( 9.4, 12.2)"
TX,Dallas,48113016415,12.7,"(11.2, 14.5)"
TX,Dallas,48113016416,11.3,"( 9.9, 12.8)"
TX,Dallas,48113016417,12.3,"(10.8, 13.8)"
TX,Dallas,48113016418,11.2,"( 9.8, 12.8)"
TX,Dallas,48113016419,12.5,"(10.9, 14.2)"
TX,Dallas,48113016420,12.8,"(11.2, 14.5)"
TX,Dallas,48113016421,15.6,"(13.8, 17.8)"
TX,Dallas,48113016511,14.6,"(13.0, 16.5)"
TX,Dallas,48113016513,13.1,"(11.6, 14.9)"
TX,Dallas,48113016516,14.9,"(13.2, 16.7)"
TX,Dallas,48113016517,15.0,"(13.2, 16.8)"
TX,Dallas,48113016518,14.0,"(12.4, 15.7)"
TX,Dallas,48113016519,15.3,"(13.4, 17.4)"
TX,Dallas,48113016521,8.3,"( 7.3,  9.4)"
TX,Dallas,48113016522,12.1,"(10.6, 13.8)"
TX,Dallas,48113016524,11.3,"( 9.9, 12.9)"
TX,Dallas,48113016525,11.7,"(10.2, 13.2)"
TX,Dallas,48113016526,19.4,"(17.1, 21.8)"
TX,Dallas,48113016527,11.2,"( 9.7, 12.7)"
TX,Dallas,48113016528,10.3,"( 8.9, 11.8)"
TX,Dallas,48113016529,14.3,"(12.5, 16.3)"
TX,Dallas,48113016530,13.5,"(11.8, 15.4)"
TX,Dallas,48113016531,11.7,"(10.2, 13.4)"
TX,Dallas,48113016532,12.8,"(11.2, 14.5)"
TX,Dallas,48113016533,12.4,"(11.0, 14.1)"
TX,Dallas,48113016534,15.0,"(13.3, 16.9)"
TX,Dallas,48113016535,12.5,"(10.9, 14.1)"
TX,Dallas,48113016536,16.2,"(14.4, 18.2)"
TX,Dallas,48113016607,18.8,"(16.6, 21.0)"
TX,Dallas,48113016610,16.2,"(14.1, 18.4)"
TX,Dallas,48113016615,14.0,"(12.3, 15.8)"
TX,Dallas,48113016616,11.4,"(10.0, 13.0)"
TX,Dallas,48113016617,15.9,"(13.9, 18.2)"
TX,Dallas,48113016618,15.9,"(14.1, 18.0)"
TX,Dallas,48113016619,16.6,"(14.7, 18.7)"
TX,Dallas,48113016620,15.0,"(13.1, 17.1)"
TX,Dallas,48113016621,13.0,"(11.5, 14.7)"
TX,Dallas,48113016622,15.2,"(13.4, 17.2)"
TX,Dallas,48113016623,12.3,"(10.9, 14.0)"
TX,Dallas,48113016624,13.6,"(11.9, 15.4)"
TX,Dallas,48113016626,14.4,"(12.7, 16.3)"
TX,Dallas,48113016627,18.9,"(16.7, 21.1)"
