StateAbbr,CountyName,TractFIPS,CHD_CrudePrev,CHD_Crude95CI
TX,Dallas,48113016415,5.0,"( 4.4,  5.5)"
TX,Dallas,48113016416,3.9,"( 3.5,  4.4)"
TX,Dallas,48113016417,5.0,"( 4.5,  5.6)"
TX,Dallas,48113016418,4.2,"( 3.7,  4.7)"
TX,Dallas,48113016419,4.8,"( 4.2,  5.4)"
TX,Dallas,48113016420,5.1,"( 4.5,  5.8)"
TX,Dallas,48113016421,7.2,"( 6.3,  8.1)"
TX,Dallas,48113016511,5.3,"( 4.8,  6.0)"
TX,Dallas,48113016513,6.0,"( 5.3,  6.7)"
TX,Dallas,48113016516,6.3,"( 5.6,  7.0)"
TX,Dallas,48113016517,6.4,"( 5.7,  7.2)"
TX,Dallas,48113016518,6.1,"( 5.5,  6.9)"
TX,Dallas,48113016519,8.1,"( 7.1,  9.1)"
TX,Dallas,48113016521,3.0,"( 2.7,  3.3)"
TX,Dallas,48113016522,5.7,"( 5.1,  6.5)"
TX,Dallas,48113016524,5.5,"( 4.8,  6.3)"
TX,Dallas,48113016525,4.7,"( 4.1,  5.2)"
TX,Dallas,48113016526,7.4,"( 6.5,  8.3)"
TX,Dallas,48113016527,3.9,"( 3.4,  4.4)"
TX,Dallas,48113016528,3.6,"( 3.2,  4.1)"
TX,Dallas,48113016529,5.3,"( 4.7,  6.0)"
TX,Dallas,48113016530,5.8,"( 5.1,  6.5)"
TX,Dallas,48113016531,5.0,"( 4.4,  5.6)"
TX,Dallas,48113016532,6.3,"( 5.5,  7.1)"
TX,Dallas,48113016533,4.7,"( 4.2,  5.3)"
TX,Dallas,48113016534,5.2,"( 4.6,  5.8)"
TX,Dallas,48113016535,5.6,"( 4.9,  6.4)"
TX,Dallas,48113016536,6.7,"( 6.0,  7.5)"
TX,Dallas,48113016607,6.4,"( 5.6,  7.3)"
TX,Dallas,48113016610,6.0,"( 5.3,  6.8)"
TX,Dallas,48113016615,4.9,"( 4.3,  5.5)"
TX,Dallas,48113016616,4.1,"( 3.6,  4.6)"
TX,Dallas,48113016617,6.5,"( 5.7,  7.4)"
TX,Dallas,48113016618,6.4,"( 5.7,  7.2)"
TX,Dallas,48113016619,6.5,"( 5.8,  7.3)"
